#  [JENDL-5    300 K], Ra-226, MT =  16 (n,2n)
#    energy (eV)  cross sec. (b)
    2.200691e+02    8.000411e-02
    2.201659e+02    7.906012e-02
    2.203594e+02    7.768752e-02
    2.205313e+02    7.693641e-02
    2.207031e+02    7.653706e-02
    2.208177e+02    7.643568e-02
    2.210165e+02    7.652657e-02
    2.213147e+02    7.718751e-02
    2.216129e+02    7.835197e-02
    2.219111e+02    7.993982e-02
    2.222093e+02    8.190044e-02
    2.226207e+02    8.515613e-02
    2.230458e+02    8.915732e-02
    2.234710e+02    9.379678e-02
    2.238961e+02    9.910209e-02
    2.243348e+02    1.053149e-01
    2.246740e+02    1.106754e-01
    2.250132e+02    1.165692e-01
    2.253524e+02    1.230620e-01
    2.256915e+02    1.302251e-01
    2.260271e+02    1.380415e-01
    2.263552e+02    1.464746e-01
    2.266834e+02    1.557918e-01
    2.270115e+02    1.661136e-01
    2.273397e+02    1.775763e-01
    2.276678e+02    1.903432e-01
    2.279873e+02    2.042463e-01
    2.283067e+02    2.198340e-01
    2.285196e+02    2.312842e-01
    2.287326e+02    2.436917e-01
    2.289455e+02    2.571661e-01
    2.291585e+02    2.718265e-01
    2.293714e+02    2.878123e-01
    2.296137e+02    3.078379e-01
    2.298559e+02    3.301183e-01
    2.300376e+02    3.485099e-01
    2.302193e+02    3.685275e-01
    2.303960e+02    3.897519e-01
    2.305630e+02    4.115708e-01
    2.307300e+02    4.353182e-01
    2.308969e+02    4.612270e-01
    2.310639e+02    4.895677e-01
    2.312308e+02    5.206591e-01
    2.314153e+02    5.586646e-01
    2.315537e+02    5.900245e-01
    2.316920e+02    6.241515e-01
    2.318304e+02    6.613809e-01
    2.319687e+02    7.021002e-01
    2.320930e+02    7.420039e-01
    2.322172e+02    7.854604e-01
    2.323414e+02    8.329062e-01
    2.324657e+02    8.848479e-01
    2.325899e+02    9.418754e-01
    2.327194e+02    1.007478e+00
    2.328515e+02    1.081845e+00
    2.329836e+02    1.164886e+00
    2.331011e+02    1.247117e+00
    2.332185e+02    1.338500e+00
    2.333137e+02    1.420259e+00
    2.333994e+02    1.500564e+00
    2.334819e+02    1.584455e+00
    2.335757e+02    1.688889e+00
    2.336783e+02    1.815677e+00
    2.337661e+02    1.935872e+00
    2.338513e+02    2.064639e+00
    2.339082e+02    2.157859e+00
    2.339935e+02    2.310169e+00
    2.340614e+02    2.443527e+00
    2.341214e+02    2.571413e+00
    2.341962e+02    2.745512e+00
    2.342556e+02    2.896894e+00
    2.343216e+02    3.080519e+00
    2.343876e+02    3.282497e+00
    2.344560e+02    3.513987e+00
    2.345256e+02    3.776160e+00
    2.345953e+02    4.069449e+00
    2.346464e+02    4.307558e+00
    2.346975e+02    4.567688e+00
    2.347486e+02    4.852710e+00
    2.347997e+02    5.165986e+00
    2.348508e+02    5.511487e+00
    2.348954e+02    5.842822e+00
    2.349367e+02    6.178181e+00
    2.349780e+02    6.544278e+00
    2.350193e+02    6.945141e+00
    2.350606e+02    7.385507e+00
    2.351019e+02    7.869884e+00
    2.351429e+02    8.403394e+00
    2.351839e+02    8.996003e+00
    2.352250e+02    9.657394e+00
    2.352660e+02    1.039950e+01
    2.352934e+02    1.094629e+01
    2.353194e+02    1.151124e+01
    2.353442e+02    1.209281e+01
    2.353689e+02    1.272377e+01
    2.353937e+02    1.341051e+01
    2.354184e+02    1.416058e+01
    2.354432e+02    1.498293e+01
    2.354679e+02    1.588823e+01
    2.354926e+02    1.688924e+01
    2.355171e+02    1.798721e+01
    2.355412e+02    1.919558e+01
    2.355654e+02    2.054749e+01
    2.355835e+02    2.167019e+01
    2.356016e+02    2.289936e+01
    2.356197e+02    2.424879e+01
    2.356378e+02    2.573413e+01
    2.356560e+02    2.737317e+01
    2.356741e+02    2.918605e+01
    2.356922e+02    3.119546e+01
    2.357067e+02    3.296151e+01
    2.357236e+02    3.522072e+01
    2.357405e+02    3.771800e+01
    2.357574e+02    4.048094e+01
    2.357743e+02    4.353966e+01
    2.357912e+02    4.692685e+01
    2.358081e+02    5.067775e+01
    2.358250e+02    5.483009e+01
    2.358396e+02    5.877304e+01
    2.358519e+02    6.237286e+01
    2.358643e+02    6.624298e+01
    2.358766e+02    7.040058e+01
    2.358889e+02    7.486315e+01
    2.359012e+02    7.964835e+01
    2.359135e+02    8.477389e+01
    2.359258e+02    9.025737e+01
    2.359417e+02    9.785262e+01
    2.359561e+02    1.053834e+02
    2.359706e+02    1.134889e+02
    2.359851e+02    1.221926e+02
    2.359996e+02    1.315157e+02
    2.360141e+02    1.414759e+02
    2.360286e+02    1.520870e+02
    2.360479e+02    1.672636e+02
    2.360672e+02    1.836214e+02
    2.360866e+02    2.011492e+02
    2.361059e+02    2.198139e+02
    2.361252e+02    2.395586e+02
    2.361542e+02    2.710122e+02
    2.361899e+02    3.122880e+02
    2.362855e+02    4.275703e+02
    2.363145e+02    4.606622e+02
    2.363435e+02    4.912461e+02
    2.363725e+02    5.183696e+02
    2.363918e+02    5.340847e+02
    2.364131e+02    5.488495e+02
    2.364343e+02    5.607031e+02
    2.364533e+02    5.686566e+02
    2.364724e+02    5.739693e+02
    2.364919e+02    5.765917e+02
    2.364999e+02    5.768206e+02
    2.365226e+02    5.748122e+02
    2.365415e+02    5.701494e+02
    2.365667e+02    5.599138e+02
    2.365889e+02    5.472151e+02
    2.366082e+02    5.336057e+02
    2.366372e+02    5.092040e+02
    2.366662e+02    4.807616e+02
    2.366951e+02    4.491978e+02
    2.367338e+02    4.039169e+02
    2.368111e+02    3.105537e+02
    2.368400e+02    2.770045e+02
    2.368690e+02    2.452079e+02
    2.368883e+02    2.251966e+02
    2.369077e+02    2.062430e+02
    2.369270e+02    1.884108e+02
    2.369463e+02    1.717391e+02
    2.369656e+02    1.562450e+02
    2.369849e+02    1.419257e+02
    2.369994e+02    1.319458e+02
    2.370139e+02    1.226023e+02
    2.370292e+02    1.134222e+02
    2.370460e+02    1.040663e+02
    2.370629e+02    9.547943e+01
    2.370797e+02    8.762083e+01
    2.370966e+02    8.044730e+01
    2.371134e+02    7.391429e+01
    2.371255e+02    6.960015e+01
    2.371376e+02    6.557542e+01
    2.371496e+02    6.182375e+01
    2.371617e+02    5.832906e+01
    2.371738e+02    5.507567e+01
    2.371859e+02    5.204836e+01
    2.371979e+02    4.923245e+01
    2.372154e+02    4.549615e+01
    2.372317e+02    4.235472e+01
    2.372480e+02    3.950698e+01
    2.372643e+02    3.692454e+01
    2.372806e+02    3.458117e+01
    2.372969e+02    3.245286e+01
    2.373133e+02    3.051767e+01
    2.373296e+02    2.875571e+01
    2.373459e+02    2.714896e+01
    2.373622e+02    2.568122e+01
    2.373785e+02    2.433793e+01
    2.373960e+02    2.301894e+01
    2.374141e+02    2.177451e+01
    2.374322e+02    2.063835e+01
    2.374563e+02    1.927091e+01
    2.374805e+02    1.804937e+01
    2.375046e+02    1.695288e+01
    2.375288e+02    1.596400e+01
    2.375529e+02    1.506817e+01
    2.375771e+02    1.425321e+01
    2.376006e+02    1.352840e+01
    2.376241e+02    1.286244e+01
    2.376593e+02    1.195935e+01
    2.376945e+02    1.115495e+01
    2.377298e+02    1.043427e+01
    2.377650e+02    9.785278e+00
    2.377941e+02    9.295720e+00
    2.378378e+02    8.630693e+00
    2.378815e+02    8.037523e+00
    2.379252e+02    7.505751e+00
    2.379689e+02    7.026845e+00
    2.380168e+02    6.554464e+00
    2.380543e+02    6.217923e+00
    2.380918e+02    5.907344e+00
    2.381481e+02    5.484393e+00
    2.382044e+02    5.106281e+00
    2.382606e+02    4.766752e+00
    2.383168e+02    4.460934e+00
    2.383729e+02    4.184700e+00
    2.384290e+02    3.933775e+00
    2.384851e+02    3.705115e+00
    2.385412e+02    3.496122e+00
    2.385972e+02    3.304575e+00
    2.386676e+02    3.086006e+00
    2.387380e+02    2.888690e+00
    2.388083e+02    2.709929e+00
    2.388787e+02    2.547445e+00
    2.389491e+02    2.399304e+00
    2.390263e+02    2.251311e+00
    2.391069e+02    2.111060e+00
    2.391875e+02    1.983643e+00
    2.392681e+02    1.867529e+00
    2.393488e+02    1.761410e+00
    2.394328e+02    1.660221e+00
    2.395237e+02    1.560391e+00
    2.396146e+02    1.469378e+00
    2.397054e+02    1.386171e+00
    2.397963e+02    1.309900e+00
    2.398872e+02    1.239813e+00
    2.400019e+02    1.159162e+00
    2.401166e+02    1.086201e+00
    2.402314e+02    1.019977e+00
    2.403461e+02    9.596849e-01
    2.404608e+02    9.046353e-01
    2.405841e+02    8.506282e-01
    2.407118e+02    7.997297e-01
    2.408394e+02    7.533212e-01
    2.409671e+02    7.108884e-01
    2.410947e+02    6.719876e-01
    2.412303e+02    6.340945e-01
    2.413819e+02    5.954615e-01
    2.415335e+02    5.603054e-01
    2.416851e+02    5.282229e-01
    2.418367e+02    4.988670e-01
    2.419883e+02    4.719380e-01
    2.421427e+02    4.467412e-01
    2.422971e+02    4.235539e-01
    2.425029e+02    3.954094e-01
    2.427088e+02    3.700541e-01
    2.428883e+02    3.499441e-01
    2.431180e+02    3.265853e-01
    2.433477e+02    3.055608e-01
    2.435774e+02    2.865742e-01
    2.438071e+02    2.693764e-01
    2.440368e+02    2.537525e-01
    2.442897e+02    2.381504e-01
    2.445425e+02    2.240236e-01
    2.447954e+02    2.111957e-01
    2.450483e+02    1.995156e-01
    2.453012e+02    1.888538e-01
    2.455846e+02    1.779815e-01
    2.458831e+02    1.676104e-01
    2.461816e+02    1.582219e-01
    2.464802e+02    1.497022e-01
    2.467787e+02    1.419585e-01
    2.470946e+02    1.345051e-01
    2.474451e+02    1.270210e-01
    2.477955e+02    1.202787e-01
    2.481460e+02    1.141964e-01
    2.484965e+02    1.087028e-01
    2.488470e+02    1.037350e-01
    2.492149e+02    9.903467e-02
    2.495829e+02    9.481855e-02
    2.500734e+02    8.987031e-02
    2.505640e+02    8.561209e-02
    2.510539e+02    8.199460e-02
    2.515431e+02    7.897399e-02
    2.520323e+02    7.651868e-02
    2.525216e+02    7.462926e-02
    2.528967e+02    7.356757e-02
    2.532882e+02    7.283149e-02
    2.536798e+02    7.250127e-02
    2.538103e+02    7.248838e-02
    2.541981e+02    7.276930e-02
    2.545859e+02    7.358656e-02
    2.548767e+02    7.460747e-02
    2.551676e+02    7.603697e-02
    2.554369e+02    7.779095e-02
    2.556633e+02    7.964293e-02
    2.558898e+02    8.190100e-02
    2.561162e+02    8.463963e-02
    2.563426e+02    8.795738e-02
    2.565690e+02    9.198469e-02
    2.567289e+02    9.534794e-02
    2.568888e+02    9.922819e-02
    2.570487e+02    1.037253e-01
    2.572086e+02    1.089701e-01
    2.573152e+02    1.129652e-01
    2.574609e+02    1.192066e-01
    2.575783e+02    1.250200e-01
    2.576957e+02    1.316884e-01
    2.578131e+02    1.394006e-01
    2.578913e+02    1.452426e-01
    2.579696e+02    1.517537e-01
    2.580479e+02    1.590527e-01
    2.581379e+02    1.686200e-01
    2.581979e+02    1.758323e-01
    2.582579e+02    1.838413e-01
    2.583179e+02    1.927891e-01
    2.583780e+02    2.028567e-01
    2.584380e+02    2.142804e-01
    2.584830e+02    2.239274e-01
    2.585280e+02    2.347010e-01
    2.585675e+02    2.452733e-01
    2.586069e+02    2.571507e-01
    2.586464e+02    2.706877e-01
    2.586760e+02    2.822421e-01
    2.587056e+02    2.953536e-01
    2.587352e+02    3.104840e-01
    2.587549e+02    3.220055e-01
    2.587747e+02    3.349665e-01
    2.587944e+02    3.496914e-01
    2.588141e+02    3.665883e-01
    2.588339e+02    3.861693e-01
    2.588498e+02    4.043543e-01
    2.588680e+02    4.282624e-01
    2.588801e+02    4.464146e-01
    2.588922e+02    4.666288e-01
    2.589043e+02    4.891930e-01
    2.589164e+02    5.144321e-01
    2.589285e+02    5.427136e-01
    2.589406e+02    5.744502e-01
    2.589527e+02    6.101062e-01
    2.589648e+02    6.501995e-01
    2.589769e+02    6.953097e-01
    2.589860e+02    7.328189e-01
    2.589951e+02    7.738075e-01
    2.590042e+02    8.185959e-01
    2.590132e+02    8.675282e-01
    2.590223e+02    9.209765e-01
    2.590314e+02    9.793355e-01
    2.590419e+02    1.053886e+00
    2.590509e+02    1.123672e+00
    2.590599e+02    1.199692e+00
    2.590689e+02    1.282447e+00
    2.590779e+02    1.372474e+00
    2.590869e+02    1.470335e+00
    2.590959e+02    1.576626e+00
    2.591049e+02    1.691974e+00
    2.591139e+02    1.817037e+00
    2.591229e+02    1.952501e+00
    2.591319e+02    2.099087e+00
    2.591409e+02    2.257541e+00
    2.591499e+02    2.428642e+00
    2.591589e+02    2.613193e+00
    2.591679e+02    2.812023e+00
    2.591769e+02    3.025986e+00
    2.591880e+02    3.311679e+00
    2.591978e+02    3.588122e+00
    2.592077e+02    3.886396e+00
    2.592176e+02    4.207724e+00
    2.592275e+02    4.553335e+00
    2.592374e+02    4.924463e+00
    2.592472e+02    5.322334e+00
    2.592571e+02    5.748157e+00
    2.592670e+02    6.203121e+00
    2.592769e+02    6.688377e+00
    2.592867e+02    7.205025e+00
    2.592971e+02    7.780403e+00
    2.593074e+02    8.392430e+00
    2.593177e+02    9.042130e+00
    2.593281e+02    9.730407e+00
    2.593436e+02    1.083685e+01
    2.593591e+02    1.203381e+01
    2.593736e+02    1.323489e+01
    2.593902e+02    1.470948e+01
    2.594068e+02    1.628810e+01
    2.594192e+02    1.753874e+01
    2.594358e+02    1.929176e+01
    2.594551e+02    2.144232e+01
    2.594808e+02    2.448112e+01
    2.595105e+02    2.820183e+01
    2.595976e+02    3.946944e+01
    2.596203e+02    4.226661e+01
    2.596491e+02    4.557536e+01
    2.596703e+02    4.776600e+01
    2.596914e+02    4.971043e+01
    2.597137e+02    5.144975e+01
    2.597318e+02    5.259974e+01
    2.597521e+02    5.359279e+01
    2.597746e+02    5.430052e+01
    2.597944e+02    5.456509e+01
    2.598000e+02    5.457896e+01
    2.598200e+02    5.440623e+01
    2.598426e+02    5.380134e+01
    2.598651e+02    5.277644e+01
    2.598830e+02    5.168497e+01
    2.599036e+02    5.013390e+01
    2.599290e+02    4.785021e+01
    2.599502e+02    4.567340e+01
    2.599752e+02    4.283950e+01
    2.600022e+02    3.953993e+01
    2.600940e+02    2.772160e+01
    2.601246e+02    2.395446e+01
    2.601472e+02    2.132237e+01
    2.601698e+02    1.884663e+01
    2.601867e+02    1.711256e+01
    2.602053e+02    1.531392e+01
    2.602193e+02    1.405059e+01
    2.602333e+02    1.286184e+01
    2.602473e+02    1.174791e+01
    2.602613e+02    1.071080e+01
    2.602752e+02    9.747764e+00
    2.602891e+02    8.855889e+00
    2.603031e+02    8.033105e+00
    2.603170e+02    7.276968e+00
    2.603263e+02    6.808543e+00
    2.603356e+02    6.367618e+00
    2.603449e+02    5.953273e+00
    2.603542e+02    5.564540e+00
    2.603635e+02    5.200441e+00
    2.603728e+02    4.859965e+00
    2.603821e+02    4.542106e+00
    2.603914e+02    4.245840e+00
    2.604007e+02    3.970151e+00
    2.604095e+02    3.726147e+00
    2.604183e+02    3.498976e+00
    2.604272e+02    3.287792e+00
    2.604360e+02    3.091766e+00
    2.604449e+02    2.910081e+00
    2.604537e+02    2.741948e+00
    2.604625e+02    2.586596e+00
    2.604714e+02    2.443285e+00
    2.604802e+02    2.311291e+00
    2.604891e+02    2.189925e+00
    2.604979e+02    2.078524e+00
    2.605067e+02    1.976453e+00
    2.605156e+02    1.883104e+00
    2.605244e+02    1.797902e+00
    2.605332e+02    1.720297e+00
    2.605421e+02    1.649771e+00
    2.605540e+02    1.565068e+00
    2.605659e+02    1.491211e+00
    2.605778e+02    1.427169e+00
    2.605897e+02    1.372000e+00
    2.606016e+02    1.324843e+00
    2.606135e+02    1.284917e+00
    2.606255e+02    1.251518e+00
    2.606374e+02    1.224011e+00
    2.606493e+02    1.201830e+00
    2.606671e+02    1.177457e+00
    2.606850e+02    1.162491e+00
    2.607029e+02    1.155746e+00
    2.607088e+02    1.155155e+00
    2.607267e+02    1.157943e+00
    2.607419e+02    1.165341e+00
    2.607604e+02    1.180124e+00
    2.607788e+02    1.200968e+00
    2.607973e+02    1.227762e+00
    2.608158e+02    1.260597e+00
    2.608342e+02    1.299779e+00
    2.608527e+02    1.345832e+00
    2.608712e+02    1.399529e+00
    2.608862e+02    1.449448e+00
    2.609034e+02    1.514980e+00
    2.609207e+02    1.590404e+00
    2.609380e+02    1.677385e+00
    2.609552e+02    1.777960e+00
    2.609667e+02    1.853758e+00
    2.609783e+02    1.937533e+00
    2.609898e+02    2.030243e+00
    2.610013e+02    2.132967e+00
    2.610128e+02    2.246912e+00
    2.610243e+02    2.373429e+00
    2.610358e+02    2.514027e+00
    2.610473e+02    2.670382e+00
    2.610588e+02    2.844355e+00
    2.610683e+02    3.002684e+00
    2.610796e+02    3.208992e+00
    2.610908e+02    3.438109e+00
    2.611021e+02    3.692540e+00
    2.611133e+02    3.975015e+00
    2.611245e+02    4.288512e+00
    2.611358e+02    4.636267e+00
    2.611470e+02    5.021770e+00
    2.611583e+02    5.448800e+00
    2.611695e+02    5.921416e+00
    2.611807e+02    6.443966e+00
    2.611909e+02    6.961585e+00
    2.612005e+02    7.494890e+00
    2.612100e+02    8.074231e+00
    2.612196e+02    8.702995e+00
    2.612292e+02    9.384680e+00
    2.612388e+02    1.012295e+01
    2.612483e+02    1.092162e+01
    2.612579e+02    1.178462e+01
    2.612675e+02    1.271601e+01
    2.612771e+02    1.371996e+01
    2.612866e+02    1.480073e+01
    2.612954e+02    1.586535e+01
    2.613042e+02    1.700196e+01
    2.613160e+02    1.863537e+01
    2.613277e+02    2.041110e+01
    2.613394e+02    2.233740e+01
    2.613512e+02    2.442238e+01
    2.613629e+02    2.667398e+01
    2.613746e+02    2.909986e+01
    2.613851e+02    3.142740e+01
    2.613991e+02    3.474646e+01
    2.614130e+02    3.834087e+01
    2.614270e+02    4.221962e+01
    2.614409e+02    4.639004e+01
    2.614548e+02    5.085745e+01
    2.614713e+02    5.652963e+01
    2.614878e+02    6.262179e+01
    2.615043e+02    6.912862e+01
    2.615208e+02    7.603852e+01
    2.615424e+02    8.566351e+01
    2.615640e+02    9.588754e+01
    2.615883e+02    1.080296e+02
    2.616269e+02    1.282505e+02
    2.616909e+02    1.624056e+02
    2.617256e+02    1.798792e+02
    2.617511e+02    1.916655e+02
    2.617784e+02    2.029042e+02
    2.618029e+02    2.114557e+02
    2.618274e+02    2.183413e+02
    2.618470e+02    2.225227e+02
    2.618682e+02    2.256273e+02
    2.618902e+02    2.272151e+02
